customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn,AvgMonthlySpend,CustomerLifetimeValue,ServiceCount,IsFamilyCustomer,IsDigitalCustomer,ContractRiskScore,TenureBucket,cluster,segment
C1005194,Male,0,Yes,No,30,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,No,Month-to-month,No,Bank transfer (automatic),78.86,2398.53,Yes,79.95,2365.8,5,1,0,3,25-48m,1,High-Risk Customers
C1005195,Male,0,Yes,No,40,No,No phone service,Fiber optic,No,No,No,Yes,No,No,Two year,Yes,Credit card (automatic),80.37,3158.04,No,78.95,3214.8,1,1,1,1,25-48m,3,Budget Customers
C1005196,Female,0,No,Yes,5,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,No,Yes,Month-to-month,No,Mailed check,87.05,412.31,No,82.46,435.25,6,1,0,3,0-6m,1,High-Risk Customers
C1005197,Female,0,Yes,No,34,Yes,No,DSL,Yes,Yes,No,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,73.34,2518.34,No,74.07,2493.56,6,1,1,3,25-48m,1,High-Risk Customers
C1005198,Female,0,No,No,50,Yes,No,DSL,No,No,No,Yes,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),69.48,3512.51,No,70.25,3474.0,4,0,1,3,49m+,4,Loyal Premium Customers
C1005199,Female,0,Yes,No,62,Yes,Yes,DSL,No,No,No,No,Yes,Yes,One year,Yes,Electronic check,54.22,3330.01,No,53.71,3361.64,4,1,1,2,49m+,3,Budget Customers
C1005200,Male,0,Yes,Yes,39,No,No phone service,DSL,No,Yes,Yes,Yes,No,Yes,Month-to-month,No,Bank transfer (automatic),68.12,2664.65,No,68.32,2656.68,4,1,0,3,25-48m,4,Loyal Premium Customers
C1005201,Male,0,Yes,No,45,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,24.82,1151.19,Yes,25.58,1116.9,2,1,1,3,25-48m,0,Budget Customers
C1005202,Female,0,No,No,59,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Mailed check,20.29,1185.65,No,20.1,1197.11,1,0,0,2,49m+,0,Budget Customers
C1005203,Female,1,Yes,No,53,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,45.73,2408.85,No,45.45,2423.69,1,1,0,3,49m+,0,Budget Customers
C1005204,Female,1,No,No,39,Yes,Yes,DSL,No,Yes,No,Yes,No,Yes,Two year,No,Bank transfer (automatic),63.42,2523.66,No,64.71,2473.38,5,0,0,1,25-48m,3,Budget Customers
C1005205,Male,0,No,No,41,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,No,Two year,Yes,Credit card (automatic),77.11,3156.55,No,76.99,3161.51,4,0,1,1,25-48m,3,Budget Customers
C1005206,Female,0,Yes,No,72,Yes,No,Fiber optic,No,No,No,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,78.44,5577.98,No,77.47,5647.68,4,1,1,3,49m+,4,Loyal Premium Customers
C1005207,Female,0,No,No,55,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card (automatic),18.0,994.09,No,18.07,990.0,2,0,1,1,49m+,0,Budget Customers
C1005208,Male,0,Yes,Yes,17,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),19.11,341.21,No,20.07,324.87,2,1,1,3,7-24m,0,Budget Customers
C1005209,Male,0,Yes,No,33,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),76.85,2568.13,No,77.82,2536.05,5,1,1,3,25-48m,1,High-Risk Customers
C1005210,Male,0,No,No,54,Yes,No,DSL,Yes,Yes,Yes,No,No,No,Month-to-month,Yes,Electronic check,61.14,3322.77,No,61.53,3301.56,4,0,1,3,49m+,4,Loyal Premium Customers
C1005211,Male,0,Yes,No,38,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Electronic check,18.0,696.14,No,18.32,684.0,1,1,1,2,25-48m,0,Budget Customers
C1005212,Male,0,No,No,31,Yes,No,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),83.62,2567.08,No,82.81,2592.22,4,0,1,3,25-48m,1,High-Risk Customers
C1005213,Female,0,No,No,44,Yes,No,Fiber optic,No,Yes,No,No,No,No,Two year,Yes,Mailed check,76.82,3426.72,No,77.88,3380.08,2,0,0,1,25-48m,3,Budget Customers
C1005214,Female,0,Yes,No,27,Yes,No,Fiber optic,No,No,No,No,No,No,Two year,Yes,Electronic check,67.62,1821.75,No,67.47,1825.74,1,1,1,1,25-48m,2,Budget Customers
C1005215,Male,0,Yes,No,49,No,No phone service,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,79.31,3910.8,Yes,79.81,3886.19,2,1,1,3,49m+,4,Loyal Premium Customers
C1005216,Female,0,No,No,53,Yes,No,DSL,Yes,Yes,No,Yes,No,No,Month-to-month,No,Credit card (automatic),68.83,3674.01,No,69.32,3647.99,4,0,0,3,49m+,4,Loyal Premium Customers
C1005217,Female,0,No,No,65,No,No phone service,Fiber optic,No,No,Yes,Yes,No,Yes,Two year,No,Electronic check,80.8,5270.17,No,81.08,5252.0,3,0,0,1,49m+,3,Budget Customers
C1005218,Male,0,Yes,No,69,Yes,Yes,DSL,Yes,Yes,No,No,No,No,One year,Yes,Bank transfer (automatic),59.85,4118.26,No,59.68,4129.65,4,1,1,2,49m+,3,Budget Customers
C1005219,Male,0,No,Yes,51,Yes,No,DSL,No,Yes,Yes,Yes,No,No,Two year,No,Bank transfer (automatic),69.54,3589.15,No,70.38,3546.54,4,1,0,1,49m+,3,Budget Customers
C1005220,Male,0,Yes,No,55,Yes,No,Fiber optic,No,Yes,No,Yes,No,No,One year,Yes,Mailed check,86.4,4755.06,No,86.46,4752.0,3,1,0,2,49m+,3,Budget Customers
C1005221,Female,0,No,Yes,56,Yes,No,DSL,No,No,No,Yes,Yes,No,Two year,Yes,Bank transfer (automatic),64.64,3628.47,No,64.79,3619.84,3,1,1,1,49m+,3,Budget Customers
C1005222,Female,0,Yes,No,24,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,18.0,456.36,Yes,19.02,432.0,1,1,0,3,7-24m,0,Budget Customers
C1005223,Female,0,No,No,66,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),18.0,1185.49,No,17.96,1188.0,2,0,0,3,49m+,0,Budget Customers
C1005224,Female,0,No,Yes,37,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),22.71,872.01,No,23.57,840.27,2,1,0,3,25-48m,0,Budget Customers
C1005225,Male,1,No,No,63,Yes,No,DSL,No,No,No,No,Yes,No,Month-to-month,Yes,Credit card (automatic),58.56,3699.59,No,58.72,3689.28,2,0,1,3,49m+,4,Loyal Premium Customers
C1005226,Male,0,No,No,15,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Electronic check,23.31,338.27,No,22.55,349.65,2,0,1,1,7-24m,0,Budget Customers
C1005227,Female,0,No,Yes,22,Yes,No,DSL,No,Yes,Yes,No,Yes,No,One year,Yes,Mailed check,56.77,1265.58,No,57.53,1248.94,4,1,0,2,7-24m,2,Budget Customers
C1005228,Male,0,Yes,No,45,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,No,Mailed check,68.32,3044.64,No,67.66,3074.4,3,1,0,3,25-48m,4,Loyal Premium Customers
C1005229,Male,0,Yes,Yes,42,Yes,No,DSL,No,No,Yes,No,No,No,Two year,No,Mailed check,59.56,2506.64,No,59.68,2501.52,2,1,0,1,25-48m,3,Budget Customers
C1005230,Male,0,No,Yes,29,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,21.01,602.78,No,20.79,609.29,2,1,0,1,25-48m,0,Budget Customers
C1005231,Male,0,Yes,No,16,Yes,No,DSL,No,No,Yes,Yes,Yes,Yes,One year,No,Credit card (automatic),70.54,1150.56,Yes,71.91,1128.64,5,1,0,2,7-24m,2,Budget Customers
C1005232,Male,0,No,Yes,16,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,No,Two year,No,Bank transfer (automatic),78.21,1274.28,No,79.64,1251.36,4,1,0,1,7-24m,2,Budget Customers
C1005233,Male,0,Yes,No,53,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,No,Month-to-month,No,Bank transfer (automatic),86.41,4561.8,No,86.07,4579.73,6,1,0,3,49m+,4,Loyal Premium Customers
C1005234,Male,0,No,No,1,Yes,No,Fiber optic,Yes,No,No,No,No,No,Month-to-month,No,Mailed check,74.37,50.26,Yes,50.26,74.37,2,0,0,3,0-6m,1,High-Risk Customers
C1005235,Female,0,No,No,8,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),18.0,185.64,No,23.2,144.0,2,0,1,3,7-24m,0,Budget Customers
C1005236,Female,0,No,No,67,Yes,Yes,DSL,No,No,Yes,No,No,Yes,Month-to-month,No,Credit card (automatic),58.92,3997.12,No,59.66,3947.64,4,0,0,3,49m+,4,Loyal Premium Customers
C1005237,Female,0,Yes,No,71,No,No phone service,DSL,No,No,Yes,No,Yes,No,Two year,No,Credit card (automatic),68.99,4976.38,No,70.09,4898.29,2,1,0,1,49m+,3,Budget Customers
C1005238,Female,0,No,No,5,Yes,Yes,Fiber optic,No,No,Yes,No,No,No,One year,Yes,Electronic check,75.88,367.75,No,73.55,379.4,3,0,1,2,0-6m,2,Budget Customers
C1005239,Female,0,No,No,10,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,No,Two year,Yes,Bank transfer (automatic),77.23,754.97,No,75.5,772.3,4,0,1,1,7-24m,2,Budget Customers
C1005240,Male,0,No,No,24,Yes,Yes,DSL,No,Yes,No,Yes,No,No,Month-to-month,No,Bank transfer (automatic),57.52,1349.77,No,56.24,1380.48,4,0,0,3,7-24m,1,High-Risk Customers
C1005241,Female,0,No,No,42,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,19.44,811.07,No,19.31,816.48,1,0,1,3,25-48m,0,Budget Customers
C1005242,Female,0,Yes,No,13,No,No phone service,DSL,No,Yes,Yes,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),57.58,703.03,No,54.08,748.54,3,1,1,3,7-24m,1,High-Risk Customers
C1005243,Female,0,Yes,No,71,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,No,Month-to-month,Yes,Credit card (automatic),87.17,6175.89,No,86.98,6189.07,4,1,1,3,49m+,4,Loyal Premium Customers
C1005244,Male,0,Yes,No,36,Yes,No,DSL,No,No,No,No,No,Yes,Two year,Yes,Electronic check,61.87,2230.62,No,61.96,2227.32,2,1,1,1,25-48m,2,Budget Customers
C1005245,Male,1,No,No,39,Yes,Yes,Fiber optic,Yes,No,No,Yes,Yes,Yes,Month-to-month,No,Electronic check,91.89,3533.77,No,90.61,3583.71,6,0,0,3,25-48m,4,Loyal Premium Customers
C1005246,Female,0,No,No,14,Yes,No,Fiber optic,No,No,No,No,No,No,One year,No,Credit card (automatic),67.43,947.8,No,67.7,944.02,1,0,0,2,7-24m,2,Budget Customers
C1005247,Female,0,Yes,No,22,Yes,No,Fiber optic,Yes,Yes,No,No,No,No,Two year,Yes,Bank transfer (automatic),77.56,1738.61,No,79.03,1706.32,3,1,1,1,7-24m,2,Budget Customers
C1005248,Female,0,No,Yes,53,Yes,No,DSL,No,Yes,Yes,Yes,No,No,One year,Yes,Credit card (automatic),64.22,3414.49,No,64.42,3403.66,4,1,1,2,49m+,3,Budget Customers
C1005249,Female,1,Yes,No,46,Yes,Yes,Fiber optic,No,No,Yes,Yes,No,Yes,One year,Yes,Credit card (automatic),85.37,3951.02,No,85.89,3927.02,5,1,1,2,25-48m,3,Budget Customers
C1005250,Male,0,No,No,16,Yes,No,DSL,No,Yes,Yes,No,Yes,Yes,Two year,Yes,Electronic check,69.69,1090.78,No,68.17,1115.04,5,0,1,1,7-24m,2,Budget Customers
C1005251,Male,0,No,No,32,No,No phone service,DSL,Yes,No,No,No,No,No,Month-to-month,Yes,Electronic check,56.22,1751.84,Yes,54.74,1799.04,1,0,1,3,25-48m,0,Budget Customers
C1005252,Female,0,Yes,No,13,Yes,No,DSL,No,Yes,No,Yes,No,Yes,Two year,Yes,Electronic check,63.98,864.33,No,66.49,831.74,4,1,1,1,7-24m,2,Budget Customers
C1005253,Female,0,Yes,No,29,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Electronic check,24.05,706.58,No,24.36,697.45,2,1,0,1,25-48m,0,Budget Customers
C1005254,Male,0,No,No,15,Yes,No,DSL,Yes,No,Yes,No,No,No,One year,Yes,Bank transfer (automatic),51.89,773.47,No,51.56,778.35,3,0,1,2,7-24m,2,Budget Customers
C1005255,Male,0,No,Yes,71,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,No,Bank transfer (automatic),70.0,4968.91,No,69.98,4970.0,3,1,0,3,49m+,4,Loyal Premium Customers
C1005256,Male,1,Yes,No,21,Yes,No,DSL,No,Yes,Yes,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),69.1,1419.26,Yes,67.58,1451.1,4,1,1,3,7-24m,1,High-Risk Customers
C1005257,Male,0,No,No,34,Yes,No,Fiber optic,No,Yes,Yes,No,No,No,Month-to-month,Yes,Credit card (automatic),78.38,2674.37,Yes,78.66,2664.92,3,0,1,3,25-48m,1,High-Risk Customers
C1005258,Female,0,No,No,46,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,No,Month-to-month,Yes,Electronic check,80.05,3690.82,Yes,80.24,3682.3,4,0,1,3,25-48m,4,Loyal Premium Customers
C1005259,Male,0,Yes,No,2,Yes,Yes,DSL,Yes,No,No,No,No,Yes,Month-to-month,Yes,Mailed check,58.14,124.23,Yes,62.12,116.28,4,1,0,3,0-6m,1,High-Risk Customers
C1005260,Female,1,No,No,15,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,18.0,256.48,No,17.1,270.0,2,0,0,3,7-24m,0,Budget Customers
C1005261,Male,0,Yes,No,72,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Electronic check,21.16,1535.84,No,21.33,1523.52,1,1,1,1,49m+,0,Budget Customers
C1005262,Female,0,No,No,50,Yes,No,DSL,Yes,No,No,No,No,No,Month-to-month,No,Credit card (automatic),55.4,2779.46,No,55.59,2770.0,2,0,0,3,49m+,4,Loyal Premium Customers
C1005263,Male,0,No,No,17,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,No,Credit card (automatic),96.26,1645.02,Yes,96.77,1636.42,5,0,0,3,7-24m,1,High-Risk Customers
C1005264,Female,0,Yes,No,31,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),20.4,630.95,No,20.35,632.4,0,1,0,3,25-48m,0,Budget Customers
C1005265,Female,0,No,No,62,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,25.25,1563.01,No,25.21,1565.5,2,0,0,3,49m+,0,Budget Customers
C1005266,Female,0,Yes,No,14,Yes,No,DSL,Yes,Yes,No,Yes,No,No,Month-to-month,Yes,Electronic check,64.68,897.23,No,64.09,905.52,4,1,1,3,7-24m,1,High-Risk Customers
C1005267,Female,0,No,No,21,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,25.31,534.26,No,25.44,531.51,0,0,1,3,7-24m,0,Budget Customers
C1005268,Female,1,No,Yes,17,Yes,No,DSL,No,Yes,No,No,No,No,Two year,No,Credit card (automatic),52.17,842.8,No,49.58,886.89,2,1,0,1,7-24m,2,Budget Customers
C1005269,Female,1,Yes,Yes,48,No,No phone service,Fiber optic,No,No,No,No,No,Yes,Two year,No,Mailed check,70.35,3377.7,No,70.37,3376.8,1,1,0,1,25-48m,3,Budget Customers
C1005270,Male,0,No,No,38,Yes,No,Fiber optic,No,No,No,No,Yes,No,One year,No,Electronic check,69.99,2653.22,No,69.82,2659.62,2,0,0,2,25-48m,3,Budget Customers
C1005271,Male,0,Yes,No,36,Yes,No,Fiber optic,Yes,No,Yes,No,No,No,Month-to-month,No,Electronic check,77.34,2832.71,No,78.69,2784.24,3,1,0,3,25-48m,4,Loyal Premium Customers
C1005272,Male,0,No,No,27,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Electronic check,18.14,457.17,No,16.93,489.78,1,0,1,1,25-48m,0,Budget Customers
C1005273,Male,0,No,No,23,Yes,No,DSL,Yes,No,Yes,No,No,Yes,Two year,Yes,Bank transfer (automatic),60.57,1353.8,No,58.86,1393.11,4,0,1,1,7-24m,2,Budget Customers
C1005274,Female,0,No,No,37,Yes,Yes,DSL,No,No,Yes,No,No,No,One year,No,Mailed check,58.34,2138.31,No,57.79,2158.58,3,0,0,2,25-48m,2,Budget Customers
C1005275,Male,0,No,Yes,58,Yes,Yes,Fiber optic,No,No,Yes,No,No,No,Two year,Yes,Credit card (automatic),62.64,3640.95,No,62.78,3633.12,3,1,1,1,49m+,3,Budget Customers
C1005276,Male,0,No,Yes,59,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Two year,No,Bank transfer (automatic),77.23,4549.06,No,77.1,4556.57,3,1,0,1,49m+,3,Budget Customers
C1005277,Female,0,Yes,No,57,Yes,No,Fiber optic,Yes,Yes,No,No,Yes,Yes,Month-to-month,Yes,Mailed check,88.73,5005.49,No,87.82,5057.61,5,1,0,3,49m+,4,Loyal Premium Customers
C1005278,Male,0,Yes,Yes,3,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Bank transfer (automatic),26.34,39.66,No,13.22,79.02,1,1,1,2,0-6m,0,Budget Customers
C1005279,Male,0,No,Yes,35,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,Yes,Month-to-month,No,Credit card (automatic),84.35,2985.67,No,85.3,2952.25,5,1,0,3,25-48m,4,Loyal Premium Customers
C1005280,Female,0,Yes,No,28,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),74.33,2140.22,Yes,76.44,2081.24,3,1,1,3,25-48m,1,High-Risk Customers
C1005281,Female,0,Yes,No,68,Yes,No,DSL,No,Yes,No,No,No,No,One year,No,Mailed check,59.27,4046.71,No,59.51,4030.36,2,1,0,2,49m+,3,Budget Customers
C1005282,Female,0,Yes,No,30,Yes,No,DSL,No,No,Yes,Yes,Yes,No,One year,Yes,Bank transfer (automatic),60.76,1817.74,No,60.59,1822.8,4,1,1,2,25-48m,2,Budget Customers
C1005283,Female,0,No,Yes,18,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Electronic check,19.73,361.47,No,20.08,355.14,1,1,0,2,7-24m,0,Budget Customers
C1005284,Female,0,No,No,18,Yes,No,Fiber optic,No,No,No,Yes,Yes,Yes,Two year,Yes,Electronic check,88.45,1568.8,No,87.16,1592.1,4,0,1,1,7-24m,2,Budget Customers
C1005285,Female,0,Yes,No,14,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),85.58,1236.95,Yes,88.35,1198.12,5,1,1,3,7-24m,1,High-Risk Customers
C1005286,Male,1,Yes,No,32,Yes,No,DSL,Yes,No,Yes,No,Yes,No,Two year,Yes,Credit card (automatic),69.45,2269.48,No,70.92,2222.4,4,1,1,1,25-48m,2,Budget Customers
C1005287,Female,1,No,No,19,No,No phone service,Fiber optic,No,No,No,Yes,No,Yes,One year,No,Electronic check,77.47,1449.78,No,76.3,1471.93,2,0,0,2,7-24m,2,Budget Customers
C1005288,Male,0,Yes,No,41,Yes,No,DSL,No,Yes,No,Yes,No,No,Month-to-month,Yes,Electronic check,57.47,2370.74,No,57.82,2356.27,3,1,1,3,25-48m,4,Loyal Premium Customers
C1005289,Male,1,No,Yes,16,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),22.93,353.17,No,22.07,366.88,2,1,1,3,7-24m,0,Budget Customers
C1005290,Female,0,No,Yes,42,Yes,No,DSL,No,Yes,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),51.71,2188.77,Yes,52.11,2171.82,2,1,1,3,25-48m,1,High-Risk Customers
C1005291,Female,1,No,No,44,Yes,Yes,DSL,No,Yes,No,Yes,No,Yes,Month-to-month,No,Bank transfer (automatic),62.09,2722.6,No,61.88,2731.96,5,0,0,3,25-48m,4,Loyal Premium Customers
C1005292,Male,1,Yes,Yes,48,Yes,Yes,Fiber optic,Yes,No,No,No,No,No,One year,Yes,Mailed check,74.9,3572.6,No,74.43,3595.2,3,1,0,2,25-48m,3,Budget Customers
C1005293,Female,0,No,Yes,64,Yes,Yes,DSL,Yes,No,No,No,No,No,Two year,Yes,Credit card (automatic),56.85,3645.4,No,56.96,3638.4,3,1,1,1,49m+,3,Budget Customers
C1005294,Female,1,No,Yes,5,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Bank transfer (automatic),23.72,77.11,No,15.42,118.6,1,1,1,2,0-6m,0,Budget Customers
C1005295,Female,0,Yes,No,3,Yes,No,Fiber optic,No,No,No,Yes,No,No,Month-to-month,Yes,Electronic check,74.81,223.56,No,74.52,224.43,2,1,1,3,0-6m,1,High-Risk Customers
C1005296,Male,0,No,No,33,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,87.21,2870.66,No,86.99,2877.93,5,0,1,3,25-48m,4,Loyal Premium Customers
C1005297,Female,1,Yes,No,37,Yes,Yes,DSL,Yes,No,Yes,No,No,No,Month-to-month,No,Bank transfer (automatic),66.06,2462.79,No,66.56,2444.22,4,1,0,3,25-48m,1,High-Risk Customers
C1005298,Male,0,No,No,55,Yes,Yes,Fiber optic,No,No,Yes,No,No,No,Month-to-month,Yes,Mailed check,78.8,4340.23,No,78.91,4334.0,3,0,0,3,49m+,4,Loyal Premium Customers
C1005299,Female,0,No,No,16,Yes,No,DSL,Yes,Yes,No,No,No,Yes,Two year,Yes,Electronic check,64.13,1026.91,No,64.18,1026.08,4,0,1,1,7-24m,2,Budget Customers
C1005300,Male,0,Yes,Yes,33,Yes,No,Fiber optic,No,Yes,Yes,Yes,No,No,Month-to-month,No,Electronic check,86.83,2892.18,No,87.64,2865.39,4,1,0,3,25-48m,4,Loyal Premium Customers
C1005301,Female,0,Yes,No,44,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card (automatic),27.34,1226.58,No,27.88,1202.96,1,1,1,1,25-48m,0,Budget Customers
C1005302,Male,1,Yes,No,47,Yes,No,DSL,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,57.78,2741.13,No,58.32,2715.66,2,1,1,3,25-48m,4,Loyal Premium Customers
C1005303,Male,1,Yes,No,39,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),19.29,721.04,No,18.49,752.31,1,1,1,3,25-48m,0,Budget Customers
C1005304,Male,0,No,Yes,43,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,28.23,1233.95,No,28.7,1213.89,2,1,0,3,25-48m,0,Budget Customers
C1005305,Female,1,Yes,No,11,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Electronic check,25.47,326.25,No,29.66,280.17,1,1,1,1,7-24m,0,Budget Customers
C1005306,Male,0,No,No,33,Yes,No,Fiber optic,No,No,Yes,No,No,No,Month-to-month,Yes,Electronic check,79.9,2587.1,Yes,78.4,2636.7,2,0,1,3,25-48m,1,High-Risk Customers
C1005307,Female,1,Yes,Yes,39,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Electronic check,18.56,686.42,No,17.6,723.84,1,1,1,2,25-48m,0,Budget Customers
C1005308,Male,0,No,No,5,Yes,No,Fiber optic,No,No,Yes,Yes,No,Yes,Month-to-month,Yes,Credit card (automatic),81.8,463.84,No,92.77,409.0,4,0,1,3,0-6m,1,High-Risk Customers
