customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
C1005590,Male,0,No,No,65,Yes,Yes,Fiber optic,No,No,No,Yes,No,No,Month-to-month,No,Electronic check,71.79,4621.94,No
C1005591,Female,0,Yes,Yes,64,Yes,No,Fiber optic,No,No,No,No,No,No,One year,Yes,Electronic check,75.04,4799.68,No
C1005592,Female,0,No,No,35,Yes,No,Fiber optic,No,No,No,No,Yes,No,Two year,Yes,Credit card (automatic),71.8,2476.0,No
C1005593,Female,1,No,No,63,Yes,No,DSL,Yes,Yes,No,Yes,Yes,No,Month-to-month,Yes,Credit card (automatic),75.52,4766.57,No
C1005594,Female,0,No,Yes,16,Yes,No,DSL,No,No,No,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),62.31,934.31,Yes
C1005595,Male,0,Yes,No,29,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,No,Two year,Yes,Electronic check,82.1,2398.15,No
C1005596,Female,0,Yes,No,8,Yes,No,DSL,No,No,Yes,No,Yes,No,One year,No,Electronic check,56.84,401.65,Yes
C1005597,Female,1,No,No,39,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Two year,No,Electronic check,83.83,3271.98,No
C1005598,Female,0,Yes,No,51,Yes,No,Fiber optic,Yes,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),75.09,3876.37,No
C1005599,Female,1,Yes,No,70,No,No phone service,DSL,No,Yes,Yes,No,No,Yes,One year,No,Electronic check,61.48,4275.55,No
C1005600,Male,1,Yes,No,55,No,No phone service,DSL,Yes,No,No,No,Yes,No,Month-to-month,Yes,Mailed check,58.9,3219.62,No
C1005601,Female,0,No,No,48,Yes,Yes,DSL,No,No,No,No,No,No,Month-to-month,No,Electronic check,48.84,2355.3,Yes
C1005602,Male,1,No,No,49,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,49.54,2411.11,No
C1005603,Male,1,Yes,No,45,Yes,No,Fiber optic,Yes,Yes,No,Yes,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),95.9,4351.25,No
C1005604,Female,0,No,No,30,Yes,Yes,DSL,Yes,Yes,No,Yes,No,No,One year,Yes,Credit card (automatic),63.93,1909.56,No
C1005605,Male,0,No,No,36,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Mailed check,75.78,2757.16,No
C1005606,Male,0,Yes,No,12,Yes,No,DSL,No,Yes,Yes,No,Yes,No,One year,No,Bank transfer (automatic),60.08,735.31,No
C1005607,Female,0,Yes,No,1,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,20.3,21.81,Yes
C1005608,Female,0,Yes,No,57,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,70.8,4039.87,No
C1005609,Male,0,No,No,36,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Electronic check,27.4,997.07,No
C1005610,Male,0,No,No,63,Yes,No,Fiber optic,No,Yes,No,No,No,Yes,Two year,No,Credit card (automatic),78.92,4960.55,No
C1005611,Male,0,No,No,8,Yes,Yes,DSL,Yes,No,No,No,Yes,Yes,Two year,No,Electronic check,68.23,581.06,No
C1005612,Female,0,No,Yes,28,Yes,No,Fiber optic,Yes,Yes,No,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),84.04,2314.6,Yes
C1005613,Male,0,Yes,No,18,Yes,No,Fiber optic,Yes,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,90.38,1675.11,Yes
C1005614,Female,0,No,Yes,61,Yes,No,Fiber optic,No,Yes,Yes,Yes,No,No,Month-to-month,Yes,Bank transfer (automatic),81.8,4951.32,Yes
C1005615,Female,0,No,No,27,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),27.87,783.43,No
C1005616,Female,0,No,Yes,46,Yes,Yes,DSL,Yes,Yes,No,Yes,No,Yes,Month-to-month,Yes,Bank transfer (automatic),70.1,3282.89,No
C1005617,Male,0,Yes,Yes,6,Yes,No,DSL,No,Yes,No,Yes,No,Yes,One year,No,Electronic check,59.08,406.34,No
C1005618,Female,0,Yes,Yes,38,Yes,Yes,Fiber optic,No,No,No,No,No,No,One year,No,Mailed check,67.08,2487.58,No
C1005619,Male,1,Yes,Yes,32,Yes,Yes,DSL,Yes,Yes,No,No,No,Yes,Two year,Yes,Mailed check,65.8,2106.99,No
C1005620,Male,0,Yes,No,44,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Mailed check,18.0,792.81,No
C1005621,Male,0,No,Yes,42,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,89.51,3807.96,No
C1005622,Male,0,No,Yes,7,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card (automatic),18.0,85.0,No
C1005623,Female,0,No,No,3,Yes,No,DSL,No,No,Yes,No,No,No,Month-to-month,No,Electronic check,50.88,151.58,No
C1005624,Male,0,Yes,No,9,Yes,No,DSL,No,No,No,No,No,Yes,One year,Yes,Bank transfer (automatic),51.31,433.52,No
C1005625,Female,0,Yes,No,15,No,No phone service,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,No,Mailed check,80.69,1216.77,No
C1005626,Male,0,Yes,No,53,Yes,No,DSL,No,Yes,No,No,No,No,Month-to-month,Yes,Credit card (automatic),57.04,3006.78,No
C1005627,Male,0,No,Yes,19,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Bank transfer (automatic),18.0,347.14,No
C1005628,Male,0,No,No,70,Yes,No,Fiber optic,Yes,Yes,No,No,Yes,Yes,One year,Yes,Credit card (automatic),92.99,6498.26,No
C1005629,Male,0,No,No,6,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,No,Month-to-month,Yes,Credit card (automatic),82.85,453.69,Yes
C1005630,Male,0,No,No,37,Yes,Yes,DSL,Yes,No,No,Yes,Yes,No,One year,No,Electronic check,65.0,2434.5,No
C1005631,Female,1,No,No,52,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,No,Electronic check,76.18,3901.08,Yes
C1005632,Female,0,Yes,No,3,Yes,Yes,Fiber optic,Yes,No,No,No,No,Yes,One year,Yes,Mailed check,81.17,248.01,No
C1005633,Male,1,Yes,No,37,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Two year,Yes,Electronic check,72.27,2664.54,No
C1005634,Female,0,Yes,No,4,Yes,No,DSL,No,No,Yes,No,No,Yes,Month-to-month,No,Electronic check,61.32,265.13,No
C1005635,Female,0,Yes,No,57,Yes,No,Fiber optic,No,Yes,No,Yes,No,No,Month-to-month,No,Bank transfer (automatic),77.27,4469.43,No
C1005636,Male,0,No,Yes,34,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),18.0,556.75,No
C1005637,Male,0,Yes,No,63,Yes,No,DSL,Yes,No,No,No,No,Yes,Month-to-month,Yes,Mailed check,54.49,3414.09,No
C1005638,Male,0,No,No,48,Yes,No,DSL,No,Yes,No,No,No,No,Month-to-month,No,Electronic check,56.54,2707.27,No
C1005639,Female,1,No,No,23,Yes,No,Fiber optic,No,No,No,No,Yes,No,Two year,Yes,Mailed check,74.02,1679.81,No
C1005640,Female,0,No,No,11,No,No phone service,Fiber optic,No,No,No,No,No,No,Two year,Yes,Bank transfer (automatic),73.14,825.62,No
C1005641,Male,0,No,No,11,Yes,Yes,DSL,No,Yes,No,No,Yes,No,Month-to-month,No,Credit card (automatic),66.31,728.45,No
C1005642,Female,0,Yes,No,2,No,No phone service,DSL,No,No,No,No,No,No,One year,No,Electronic check,47.69,73.25,No
C1005643,Female,0,No,No,21,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,79.96,1648.53,Yes
C1005644,Female,0,Yes,Yes,53,No,No phone service,Fiber optic,No,No,No,No,Yes,No,Two year,Yes,Credit card (automatic),76.78,4007.51,No
C1005645,Male,0,No,No,25,Yes,No,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,No,Credit card (automatic),85.38,2153.09,No
C1005646,Female,0,No,Yes,10,Yes,No,DSL,Yes,No,No,Yes,No,No,Month-to-month,No,Bank transfer (automatic),56.21,542.99,No
C1005647,Female,0,Yes,No,5,Yes,No,Fiber optic,No,Yes,Yes,No,No,No,Month-to-month,Yes,Credit card (automatic),76.54,438.91,Yes
C1005648,Female,0,Yes,No,31,Yes,Yes,DSL,No,No,No,Yes,Yes,No,One year,Yes,Electronic check,58.61,1854.19,No
C1005649,Female,0,No,No,15,Yes,No,Fiber optic,Yes,No,No,Yes,Yes,No,One year,Yes,Credit card (automatic),91.33,1361.18,No
C1005650,Female,0,No,No,53,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Two year,No,Bank transfer (automatic),72.15,3819.93,No
C1005651,Female,0,No,No,24,Yes,No,Fiber optic,Yes,No,Yes,Yes,No,No,Month-to-month,Yes,Credit card (automatic),87.26,2067.89,No
C1005652,Male,1,Yes,No,9,Yes,No,DSL,No,No,Yes,No,No,No,Two year,Yes,Mailed check,54.37,484.1,No
C1005653,Male,1,No,No,19,Yes,No,DSL,No,Yes,No,No,No,No,Month-to-month,Yes,Credit card (automatic),60.06,1127.19,Yes
C1005654,Male,0,No,No,32,Yes,No,Fiber optic,No,No,No,No,No,No,One year,No,Credit card (automatic),71.57,2287.7,No
C1005655,Male,0,Yes,No,2,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Electronic check,22.89,70.0,No
C1005656,Female,0,No,Yes,8,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,19.27,212.54,No
C1005657,Female,0,No,Yes,70,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Electronic check,18.0,1239.46,No
C1005658,Female,0,No,No,25,No,No phone service,Fiber optic,Yes,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,82.27,2008.51,No
C1005659,Female,0,Yes,No,54,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Electronic check,22.61,1211.32,No
C1005660,Male,0,Yes,No,66,Yes,No,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Credit card (automatic),72.53,4788.69,No
C1005661,Male,1,No,No,8,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),19.13,168.5,No
C1005662,Female,0,No,Yes,50,Yes,No,Fiber optic,No,Yes,No,Yes,No,No,One year,No,Electronic check,82.07,4135.94,No
C1005663,Male,1,Yes,No,60,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,Yes,Two year,No,Credit card (automatic),82.78,4923.07,No
C1005664,Female,0,No,No,1,Yes,Yes,DSL,No,No,Yes,No,No,Yes,Two year,No,Electronic check,58.36,66.68,No
C1005665,Male,0,Yes,No,22,Yes,No,Fiber optic,No,Yes,No,Yes,Yes,No,One year,No,Credit card (automatic),85.28,1932.49,No
C1005666,Male,0,No,No,9,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Two year,No,Electronic check,79.48,725.53,No
C1005667,Female,0,Yes,Yes,2,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,No,One year,No,Mailed check,81.86,129.81,No
C1005668,Female,0,Yes,No,21,No,No phone service,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Mailed check,67.13,1362.86,Yes
C1005669,Female,0,No,No,13,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,20.11,255.5,No
C1005670,Male,0,Yes,No,65,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,18.0,1216.4,No
C1005671,Female,0,No,Yes,17,Yes,No,Fiber optic,No,No,No,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,88.01,1492.47,No
C1005672,Female,0,No,No,54,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),78.78,4230.81,Yes
C1005673,Female,0,Yes,No,3,Yes,No,Fiber optic,No,No,No,Yes,Yes,No,One year,No,Mailed check,76.12,192.65,No
C1005674,Male,0,No,No,45,Yes,No,Fiber optic,No,No,No,Yes,No,No,Month-to-month,Yes,Mailed check,69.88,3205.22,Yes
C1005675,Male,0,No,No,50,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,22.39,1056.54,No
C1005676,Female,0,No,Yes,11,Yes,No,DSL,No,No,Yes,No,No,Yes,Two year,Yes,Electronic check,59.92,646.74,No
C1005677,Male,0,No,Yes,31,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),22.23,654.54,No
C1005678,Female,0,Yes,Yes,67,No,No phone service,DSL,No,No,No,No,No,Yes,Month-to-month,No,Electronic check,53.84,3602.11,No
C1005679,Male,1,Yes,Yes,44,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),18.0,788.5,No
C1005680,Male,0,Yes,Yes,58,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,No,Month-to-month,No,Credit card (automatic),90.5,5274.48,No
C1005681,Female,0,No,Yes,31,Yes,No,Fiber optic,Yes,No,No,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),82.04,2498.31,No
C1005682,Male,0,Yes,No,17,Yes,Yes,DSL,No,No,Yes,Yes,No,No,One year,Yes,Bank transfer (automatic),63.61,1080.55,No
C1005683,Male,1,Yes,No,34,Yes,Yes,DSL,Yes,No,No,Yes,No,Yes,Month-to-month,Yes,Mailed check,58.67,1943.53,No
C1005684,Female,0,No,No,29,Yes,Yes,DSL,No,Yes,Yes,No,No,No,One year,Yes,Mailed check,70.81,2001.1,No
C1005685,Male,0,Yes,No,71,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Two year,No,Mailed check,83.18,5895.79,No
C1005686,Female,0,No,Yes,31,Yes,Yes,Fiber optic,Yes,No,No,No,No,Yes,Month-to-month,Yes,Mailed check,89.77,2796.07,Yes
C1005687,Male,0,Yes,No,45,Yes,No,DSL,No,No,No,No,No,Yes,Month-to-month,No,Electronic check,55.21,2505.96,Yes
C1005688,Female,1,Yes,No,42,Yes,No,Fiber optic,No,No,Yes,Yes,No,No,Two year,No,Electronic check,81.41,3434.4,No
C1005689,Male,0,Yes,Yes,27,Yes,No,DSL,Yes,No,No,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),61.69,1664.17,No
C1005690,Male,0,Yes,No,27,Yes,No,Fiber optic,Yes,No,Yes,No,Yes,No,Month-to-month,No,Bank transfer (automatic),79.73,2161.88,No
C1005691,Female,0,No,No,61,No,No phone service,DSL,No,Yes,Yes,No,No,No,Two year,Yes,Electronic check,61.68,3749.36,No
C1005692,Female,0,Yes,No,15,Yes,Yes,Fiber optic,Yes,No,Yes,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),85.93,1260.97,Yes
C1005693,Male,0,No,No,30,Yes,No,Fiber optic,No,No,Yes,Yes,No,Yes,One year,Yes,Credit card (automatic),85.38,2534.8,No
C1005694,Female,1,No,Yes,48,Yes,No,DSL,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,64.29,3078.68,Yes
C1005695,Male,1,Yes,Yes,4,Yes,Yes,DSL,No,Yes,Yes,No,Yes,Yes,Two year,Yes,Credit card (automatic),69.75,255.23,Yes
C1005696,Male,0,No,Yes,49,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,No,One year,No,Electronic check,96.28,4767.47,No
C1005697,Female,0,No,No,60,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,18.25,1075.52,No
C1005698,Female,1,Yes,No,32,Yes,Yes,DSL,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,59.06,1831.43,No
C1005699,Male,0,No,No,42,Yes,Yes,Fiber optic,Yes,No,No,Yes,No,Yes,Month-to-month,Yes,Electronic check,87.65,3702.13,No
C1005700,Female,0,Yes,No,35,Yes,Yes,Fiber optic,Yes,No,No,No,No,Yes,Two year,No,Electronic check,81.62,2878.48,No
C1005701,Male,0,No,No,48,Yes,Yes,DSL,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,56.46,2712.6,Yes
C1005702,Male,0,Yes,Yes,3,Yes,No,DSL,No,Yes,No,No,Yes,No,One year,Yes,Mailed check,59.64,179.34,No
C1005703,Male,0,No,No,45,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,No,Bank transfer (automatic),70.53,3166.2,No
C1005704,Male,1,No,Yes,33,Yes,No,DSL,No,No,Yes,No,Yes,Yes,Month-to-month,No,Electronic check,60.12,1974.96,No
C1005705,Female,0,No,No,2,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),76.15,146.37,Yes
C1005706,Male,0,No,No,58,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,18.0,1044.65,No
C1005707,Male,0,Yes,No,11,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,21.1,224.49,No
C1005708,Female,0,No,No,43,Yes,No,Fiber optic,Yes,No,No,Yes,Yes,Yes,Month-to-month,No,Bank transfer (automatic),90.22,3823.09,No
C1005709,Female,0,Yes,No,62,Yes,No,DSL,No,No,No,Yes,No,Yes,One year,No,Electronic check,65.91,4053.46,No
C1005710,Male,0,Yes,Yes,67,Yes,No,Fiber optic,No,No,No,No,Yes,No,One year,No,Mailed check,73.52,4930.65,No
C1005711,Female,1,Yes,No,45,Yes,Yes,DSL,Yes,No,Yes,No,No,Yes,Month-to-month,Yes,Credit card (automatic),67.69,3012.24,Yes
C1005712,Male,0,No,No,52,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Mailed check,85.24,4405.04,No
C1005713,Female,0,No,Yes,42,No,No phone service,DSL,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,52.24,2214.43,No
C1005714,Female,0,Yes,Yes,56,Yes,No,DSL,Yes,No,No,Yes,No,No,Month-to-month,Yes,Bank transfer (automatic),63.12,3482.98,Yes
C1005715,Male,0,No,No,71,Yes,Yes,DSL,Yes,No,Yes,Yes,No,No,Month-to-month,Yes,Electronic check,69.27,4885.21,No
C1005716,Male,0,No,No,33,Yes,No,DSL,Yes,No,No,No,No,No,One year,No,Credit card (automatic),53.3,1775.62,No
C1005717,Female,1,Yes,No,30,Yes,No,Fiber optic,No,Yes,No,No,Yes,Yes,One year,Yes,Electronic check,88.48,2629.86,Yes
C1005718,Male,0,Yes,No,12,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,25.98,307.49,No
C1005719,Male,0,No,Yes,71,Yes,No,Fiber optic,Yes,Yes,No,No,Yes,No,Month-to-month,No,Electronic check,83.15,5822.52,No
C1005720,Female,0,No,Yes,66,Yes,No,DSL,Yes,No,Yes,No,Yes,No,Two year,Yes,Bank transfer (automatic),65.99,4382.9,No
C1005721,Male,0,Yes,No,51,No,No phone service,Fiber optic,No,No,Yes,Yes,Yes,No,One year,No,Bank transfer (automatic),86.9,4459.2,No
C1005722,Female,0,No,Yes,48,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,No,Month-to-month,Yes,Electronic check,87.98,4221.2,No
C1005723,Female,0,Yes,No,14,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,19.0,230.95,Yes
C1005724,Male,0,No,No,66,Yes,No,Fiber optic,Yes,No,No,No,No,Yes,Two year,Yes,Electronic check,77.88,5185.16,No
C1005725,Male,0,Yes,No,4,No,No phone service,DSL,No,No,No,Yes,No,No,One year,Yes,Mailed check,55.99,290.92,No
C1005726,Female,0,Yes,Yes,45,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,67.36,3080.37,No
C1005727,Male,0,Yes,No,18,No,No phone service,DSL,Yes,No,No,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),66.09,1214.35,No
C1005728,Male,0,No,No,33,Yes,No,Fiber optic,No,No,Yes,No,No,No,Month-to-month,Yes,Mailed check,82.63,2730.18,Yes
C1005729,Male,0,Yes,Yes,6,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),22.12,120.53,No
C1005730,Female,0,Yes,No,9,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Electronic check,18.0,200.91,No
C1005731,Male,0,Yes,No,27,Yes,Yes,DSL,No,Yes,No,No,No,Yes,Month-to-month,No,Bank transfer (automatic),55.25,1486.83,No
C1005732,Female,0,No,No,29,Yes,No,Fiber optic,No,Yes,Yes,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),75.71,2105.46,Yes
C1005733,Male,0,Yes,Yes,64,Yes,Yes,DSL,No,Yes,Yes,Yes,Yes,No,Two year,No,Bank transfer (automatic),66.13,4231.78,No
C1005734,Female,0,Yes,No,43,Yes,No,DSL,Yes,Yes,No,No,No,Yes,Two year,No,Credit card (automatic),59.99,2573.18,No
C1005735,Female,1,Yes,No,2,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),19.87,19.16,No
C1005736,Male,0,No,Yes,67,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Electronic check,19.08,1302.62,No
C1005737,Female,0,Yes,No,44,Yes,Yes,DSL,Yes,No,Yes,Yes,No,Yes,Month-to-month,Yes,Electronic check,64.56,2819.79,No
C1005738,Male,1,Yes,Yes,60,Yes,No,Fiber optic,No,No,No,No,No,No,One year,Yes,Electronic check,73.24,4400.07,No
C1005739,Male,0,No,No,67,Yes,No,DSL,No,No,No,No,Yes,No,One year,No,Electronic check,49.62,3250.49,No
C1005740,Female,0,No,Yes,37,Yes,Yes,Fiber optic,Yes,No,Yes,No,No,Yes,Month-to-month,No,Credit card (automatic),88.07,3226.88,No
C1005741,Female,1,No,Yes,13,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Electronic check,18.0,224.14,No
C1005742,Female,0,Yes,No,32,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,23.7,696.68,No
C1005743,Male,0,No,Yes,50,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Electronic check,67.07,3324.17,No
C1005744,Male,0,No,Yes,2,Yes,Yes,Fiber optic,No,No,No,Yes,No,No,Month-to-month,Yes,Mailed check,72.06,165.44,No
C1005745,Male,1,No,Yes,69,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,No,One year,No,Credit card (automatic),85.05,5854.95,No
C1005746,Male,1,No,No,25,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,18.0,491.88,No
